epoch,val_accuracy,train_accuracy,loss,val_loss
0,0.7238643008214755,0.7096879396726435,2.7007034442743327,2.5708200931549072
1,0.5903590362079241,0.5135436637937804,1.9236156435873912,2.1298396587371826
